"Company";"TypeName";"Inches";"resolution_height";"touchscreen";"resolution_width";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"secondary_storage";"primrary_storage";"memory_type";"gpu_brand";"OpSys";"Weight";"Price";"id"
"HP";"Notebook";13.3;1080;0;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Intel";"windows";1.49;58075;1185
"MSI";"Gaming";17.3;1080;0;1920;"Intel";"Core i5";2.5;8;1024;128;"Hybrid";"Nvidia";"windows";2.7;58342;1186
"Lenovo";"Ultrabook";12.5;1080;1;1920;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";1.3;91295;1187
"Lenovo";"Gaming";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Nvidia";"windows";2.5;44169;1188
"Lenovo";"Notebook";17.3;900;0;1600;"Intel";"Core i5";2.3;8;0;1024;"HDD";"AMD";"windows";3.0;35112;1189
"Lenovo";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.3;4;0;128;"SSD";"Intel";"windows";2.1;26267;1190
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.3;4;0;1024;"HDD";"Nvidia";"windows";2.3;52055;1191
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.6;8;0;1024;"HDD";"Nvidia";"windows";2.6;47899;1192
"HP";"Notebook";15.6;1080;0;1920;"AMD";"A9-Series 9410";2.9;6;0;1024;"Hybrid";"AMD";"windows";2.04;29303;1193
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i7";2.7;8;0;1024;"HDD";"AMD";"linux";2.3;42943;1194
"HP";"Netbook";11.6;768;0;1366;"Intel";"Celeron Dual";1.6;2;0;32;"Flash Storage";"Intel";"windows";1.17;11136;1195
"MSI";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";3.78;133147;1196
"Lenovo";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"windows";2.1;28771;1197
"Asus";"Notebook";15.6;768;0;1366;"Intel";"Core i7";2.5;4;0;500;"HDD";"Nvidia";"windows";2.2;38379;1198
"HP";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"windows";2.31;50083;1199
"Lenovo";"Ultrabook";12.5;1440;1;2560;"Intel";"Core M";1.2;8;0;512;"SSD";"Intel";"windows";0.99;74539;1200
"Lenovo";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.7;32;1024;512;"SSD";"Nvidia";"windows";4.6;172627;1201
"Lenovo";"2 in 1 Convertible";14.0;1080;1;1920;"Intel";"Core i7";2.5;4;0;128;"SSD";"Intel";"windows";1.8;33993;1202
"Lenovo";"2 in 1 Convertible";10.1;1200;1;1920;"Intel";"Atom x5-Z8550";1.4;4;0;64;"Flash Storage";"Intel";"windows";0.69;34433;1203
"Lenovo";"2 in 1 Convertible";13.3;1800;1;3200;"Intel";"Core i7";2.5;16;0;512;"SSD";"Intel";"windows";1.3;79867;1204
"Lenovo";"Notebook";14.0;768;0;1366;"Intel";"Celeron Dual";1.1;4;0;64;"Flash Storage";"Intel";"windows";1.44;13267;1205
"Lenovo";"Notebook";14.0;768;0;1366;"Intel";"Celeron Dual";1.6;2;0;64;"Flash Storage";"Intel";"windows";1.5;12201;1206
"Acer";"Notebook";14.0;768;0;1366;"Intel";"Core i3";2.0;8;0;1024;"HDD";"Intel";"windows";2.1;20726;1207
"HP";"Notebook";15.6;768;0;1366;"Intel";"Core i7";2.5;6;0;1024;"HDD";"AMD";"windows";2.19;40706;1208
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;6;0;256;"SSD";"Intel";"windows";2.2;30849;1209
"Acer";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.7;8;0;1024;"HDD";"Nvidia";"windows";2.23;39534;1210
"HP";"Ultrabook";13.3;2160;0;3840;"Intel";"Core i7";2.7;16;0;512;"SSD";"Intel";"windows";1.3;109171;1211
"Lenovo";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.8;16;1024;512;"Hybrid";"Nvidia";"windows";3.2;93187;1212
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";2.18;39960;1213
"HP";"Notebook";14.0;1080;0;1920;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"windows";1.54;54931;1214
"Acer";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.7;4;0;1024;"HDD";"Intel";"linux";2.1;19554;1215
"Asus";"Notebook";15.6;768;0;1366;"Intel";"Celeron Dual";1.6;4;0;500;"HDD";"Intel";"windows";2.2;19660;1216
"Dell";"Workstation";15.6;2160;0;3840;"Intel";"Xeon E3-1505M";3.0;16;1024;256;"Hybrid";"Nvidia";"windows";2.8;162770;1217
"Asus";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.8;8;0;1024;"HDD";"Nvidia";"windows";2.2;50563;1218
"HP";"Workstation";15.6;1080;0;1920;"Intel";"Core i7";2.5;8;0;256;"SSD";"AMD";"windows";1.9;79654;1219
"Dell";"Notebook";17.3;1080;0;1920;"Intel";"Core i5";1.6;8;1024;128;"Hybrid";"AMD";"windows";2.8;52161;1220
"Acer";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";1.8;8;0;256;"SSD";"Nvidia";"windows";3.0;50669;1221
"Asus";"Ultrabook";13.3;1080;0;1920;"Intel";"Core M";0.9;8;0;512;"SSD";"Intel";"windows";1.2;38841;1222
"Lenovo";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.8;16;0;512;"SSD";"Nvidia";"other";2.4;74485;1223
"Lenovo";"Notebook";14.0;1080;0;1920;"Intel";"Core i5";2.3;8;0;180;"SSD";"Intel";"windows";1.7;63883;1224
"Dell";"Notebook";15.6;768;1;1366;"Intel";"Core i3";2.4;6;0;1024;"HDD";"Intel";"windows";2.3;23390;1225
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.4;6;0;1024;"HDD";"Intel";"windows";2.3;24456;1226
"Acer";"Notebook";15.6;768;0;1366;"Intel";"Celeron Dual";1.6;4;0;500;"HDD";"Intel";"linux";2.4;15398;1227
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;0;2048;"HDD";"Intel";"other";2.2;27652;1228
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Celeron Dual";1.6;2;0;500;"HDD";"Intel";"windows";2.2;20193;1229
"HP";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.5;4;0;1024;"HDD";"Intel";"windows";1.86;26037;1230
"Acer";"Notebook";15.6;1080;1;1920;"Intel";"Core i7";2.7;12;0;1024;"HDD";"Intel";"windows";2.15;35112;1231
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";1.8;8;1024;128;"Hybrid";"Intel";"windows";2.02;45554;1232
"HP";"Notebook";13.3;1800;0;3200;"Intel";"Pentium Dual";1.5;4;0;32;"Flash Storage";"Intel";"other";1.29;32767;1233
"HP";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";1.6;8;0;256;"SSD";"Nvidia";"windows";2.1;46833;1234
"Acer";"Notebook";15.6;768;0;1366;"AMD";"A8-Series 7410";2.2;4;0;500;"HDD";"AMD";"windows";2.4;20619;1235
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Intel";"windows";1.95;58448;1236
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.6;8;0;1024;"HDD";"Nvidia";"windows";2.6;47899;1237
"HP";"Notebook";15.6;1080;0;1920;"AMD";"A9-Series 9410";2.9;6;0;1024;"Hybrid";"AMD";"windows";2.04;29303;1238
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i7";2.7;8;0;1024;"HDD";"AMD";"linux";2.3;42943;1239
"Dell";"Ultrabook";13.3;2160;1;3840;"Intel";"Core i7";1.8;8;0;256;"SSD";"Intel";"windows";1.21;103843;1240
"Dell";"Ultrabook";13.3;1080;0;1920;"Intel";"Core i7";1.8;8;0;256;"SSD";"Intel";"windows";0.0;77203;1241
"HP";"Netbook";11.6;768;0;1366;"Intel";"Celeron Dual";1.6;2;0;32;"Flash Storage";"Intel";"windows";1.17;11136;1242
"Asus";"Notebook";15.6;1080;0;1920;"Intel";"Core i3";2.0;4;0;1024;"HDD";"Intel";"linux";2.0;20726;1243
"Acer";"Notebook";15.6;1080;0;1920;"Intel";"Core i3";2.7;4;0;1024;"HDD";"Nvidia";"windows";2.2;28238;1244
"Asus";"Notebook";15.6;768;0;1366;"Intel";"Core i7";2.5;4;0;500;"HDD";"Nvidia";"windows";2.2;38379;1245
"Asus";"Ultrabook";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Nvidia";"windows";1.7;52055;1246
"Lenovo";"2 in 1 Convertible";14.0;1080;1;1920;"Intel";"Core i7";2.5;4;0;128;"SSD";"Intel";"windows";1.8;33993;1247
"Lenovo";"2 in 1 Convertible";13.3;1800;1;3200;"Intel";"Core i7";2.5;16;0;512;"SSD";"Intel";"windows";1.3;79867;1248
"Lenovo";"Notebook";14.0;768;0;1366;"Intel";"Celeron Dual";1.6;2;0;64;"Flash Storage";"Intel";"windows";1.5;12201;1249
"Lenovo";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";2.5;62817;1250
"HP";"Notebook";17.3;1080;0;1920;"Intel";"Core i5";1.6;8;1024;128;"Hybrid";"Nvidia";"windows";2.5;52055;1251
"HP";"Notebook";15.6;768;0;1366;"Intel";"Core i7";2.5;6;0;1024;"HDD";"AMD";"windows";2.19;40706;1252
"Dell";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";2.65;79867;1253
"Acer";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.8;8;0;1024;"HDD";"Nvidia";"linux";2.4;41505;1254
"Asus";"Notebook";15.6;768;0;1366;"Intel";"Celeron Dual";1.6;4;0;500;"HDD";"Intel";"windows";2.2;19660;1255
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.7;8;0;1024;"HDD";"Nvidia";"other";2.2;35112;1256
"Asus";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";2.9;74965;1257
"Asus";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.5;8;0;1024;"HDD";"Nvidia";"linux";2.3;27865;1258
"Dell";"Ultrabook";15.6;1080;0;1920;"Intel";"Core i5";1.6;8;0;256;"SSD";"Intel";"windows";1.88;58403;1259
"HP";"Notebook";15.6;1080;0;1920;"Intel";"Core i3";2.0;4;0;500;"HDD";"Intel";"other";2.1;18595;1260
"Acer";"Notebook";15.6;768;0;1366;"Intel";"Celeron Dual";1.5;2;0;16;"SSD";"Intel";"other";2.19;10603;1261
"Acer";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";1.6;4;0;256;"SSD";"Intel";"windows";2.2;36337;1262
"Apple";"Ultrabook";12.0;1440;0;2304;"Intel";"Core i5";1.3;8;0;512;"SSD";"Intel";"macos";0.92;80453;1263
"Asus";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.8;8;0;1024;"HDD";"Nvidia";"windows";3.0;63243;1264
"Dell";"2 in 1 Convertible";17.3;1080;1;1920;"Intel";"Core i5";1.6;12;0;1024;"HDD";"Nvidia";"windows";2.77;53227;1265
"HP";"Notebook";14.0;1080;0;1920;"Intel";"Core i5";1.6;8;0;256;"SSD";"Intel";"windows";1.63;45821;1266
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"other";2.2;29251;1267
"Apple";"Ultrabook";13.3;1600;0;2560;"Intel";"Core i5";2.0;8;0;256;"SSD";"Intel";"macos";1.37;75604;1268
"Huawei";"Ultrabook";13.0;1440;0;2160;"Intel";"Core i7";2.7;8;0;512;"SSD";"Intel";"windows";1.05;79867;1269
"HP";"Notebook";17.3;900;0;1600;"Intel";"Core i3";2.0;8;0;1024;"HDD";"Intel";"windows";2.54;26054;1270
"Dell";"Ultrabook";13.3;1080;0;1920;"Intel";"Core i7";1.8;8;0;256;"SSD";"AMD";"windows";1.4;49651;1271
"Lenovo";"Notebook";17.3;900;0;1600;"Intel";"Core i5";2.5;8;0;1024;"HDD";"Nvidia";"other";2.8;31382;1272
