"index";"Company";"TypeName";"Inches";"screen_size";"resolution_height";"touchscreen";"resolution_width";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"secondary_storage";"primrary_storage";"memory_type";"gpu_brand";"OpSys";"Weight";"Price";"ppi"
1107;"Dell";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";2.7;16;0;2048;"HDD";"AMD";"windows";2.32;52747;141
1108;"Dell";"Ultrabook";13.3;"1";1800;1;3200;"Intel";"Core i7";1.8;16;0;512;"SSD";"Intel";"windows";1.2;99580;276
1109;"Asus";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i7";2.5;4;0;500;"HDD";"Nvidia";"windows";2.2;38379;100
1110;"Dell";"Gaming";15.6;"3";2160;0;3840;"Intel";"Core i7";2.6;16;1024;256;"Hybrid";"Nvidia";"windows";3.21;70809;282
1111;"HP";"Ultrabook";13.3;"1";2160;0;3840;"Intel";"Core i7";2.7;16;0;512;"SSD";"Intel";"windows";1.3;109171;331
1112;"MSI";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i7";2.6;8;1024;128;"Hybrid";"Nvidia";"windows";2.4;65481;141
1113;"HP";"Workstation";15.6;"3";1080;0;1920;"Intel";"Core i7";2.6;8;0;256;"SSD";"Nvidia";"windows";2.59;118761;141
1114;"Dell";"Gaming";15.6;"3";2160;0;3840;"Intel";"Core i7";2.8;8;1024;128;"Hybrid";"Nvidia";"windows";2.62;62989;282
1115;"Lenovo";"Notebook";17.3;"3";900;0;1600;"Intel";"Core i7";2.7;6;1024;128;"Hybrid";"Nvidia";"windows";2.8;45768;106
1116;"MSI";"Gaming";14.0;"2";1080;0;1920;"Intel";"Core i7";2.6;16;1024;256;"Hybrid";"Nvidia";"windows";1.7;94252;157
1117;"Acer";"Notebook";15.6;"3";768;0;1366;"AMD";"A8-Series 7410";2.2;8;0;1024;"HDD";"AMD";"windows";2.4;23923;100
1118;"Toshiba";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i5";2.5;8;0;128;"SSD";"Intel";"windows";2.0;42251;100
1119;"Acer";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";1.8;8;0;1024;"HDD";"Nvidia";"windows";2.2;39694;141
1120;"Lenovo";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i7";2.8;16;1024;512;"Hybrid";"Nvidia";"windows";3.2;93187;141
1121;"HP";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i7";2.5;6;0;1024;"HDD";"AMD";"windows";2.19;40706;100
1122;"Asus";"Ultrabook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Nvidia";"windows";1.7;52055;141
1123;"Dell";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";2.18;39960;141
1124;"HP";"Ultrabook";15.6;"3";1080;0;1920;"Intel";"Core i7";1.8;8;0;256;"SSD";"Intel";"windows";1.91;35112;141
1125;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;4;0;1024;"HDD";"Intel";"windows";1.9;29251;141
1126;"Lenovo";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"other";2.1;21205;100
1127;"MSI";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i7";2.8;8;1024;128;"Hybrid";"Nvidia";"windows";2.4;60888;141
1128;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.95;74059;141
1129;"Apple";"Ultrabook";12.0;"1";1440;0;2304;"Intel";"Core M";1.1;8;0;256;"Flash Storage";"Intel";"macos";0.0;69264;226
1130;"Dell";"2 in 1 Convertible";13.3;"1";1080;1;1920;"Intel";"Core i7";2.7;12;0;256;"SSD";"Intel";"windows";1.6;69211;166
1131;"HP";"2 in 1 Convertible";13.3;"1";1080;1;1920;"Intel";"Core i5";2.5;4;0;256;"SSD";"Intel";"windows";1.28;90576;166
1132;"HP";"Notebook";14.0;"2";1080;0;1920;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"windows";1.54;54931;157
1133;"Lenovo";"2 in 1 Convertible";14.0;"2";1080;1;1920;"Intel";"Core i5";2.3;4;0;128;"SSD";"Intel";"windows";1.8;44383;157
1134;"Lenovo";"2 in 1 Convertible";14.0;"2";1080;1;1920;"Intel";"Core i7";2.5;4;0;128;"SSD";"Intel";"windows";1.8;33993;157
1135;"Acer";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i3";2.7;4;0;1024;"HDD";"Intel";"linux";2.1;19554;100
1136;"MSI";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i7";2.6;16;1024;256;"Hybrid";"Nvidia";"windows";1.8;102777;141
1137;"Asus";"Notebook";15.6;"3";768;0;1366;"Intel";"Celeron Dual";1.6;4;0;500;"HDD";"Intel";"windows";2.2;19660;100
1138;"Dell";"Ultrabook";13.3;"1";1080;0;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Intel";"windows";1.29;77682;166
1139;"Dell";"Workstation";15.6;"3";2160;0;3840;"Intel";"Xeon E3-1505M";3.0;16;1024;256;"Hybrid";"Nvidia";"windows";2.8;162770;282
1140;"Asus";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";2.8;16;1024;128;"Hybrid";"Nvidia";"windows";2.2;93187;141
1141;"Asus";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i7";2.8;8;0;1024;"HDD";"Nvidia";"windows";2.2;50563;141
1142;"Asus";"Notebook";15.6;"3";768;0;1366;"Intel";"Celeron Dual";1.6;4;0;500;"HDD";"Intel";"windows";2.2;19660;100
1143;"Asus";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.6;16;1024;128;"Hybrid";"Nvidia";"windows";4.3;122491;127
1144;"Lenovo";"2 in 1 Convertible";13.3;"1";1800;1;3200;"Intel";"Core i7";2.5;16;0;512;"SSD";"Intel";"windows";1.3;79867;276
1145;"HP";"Workstation";15.6;"3";1080;0;1920;"Intel";"Core i7";2.5;8;0;256;"SSD";"AMD";"windows";1.9;79654;141
1146;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";2.7;8;0;1024;"HDD";"Nvidia";"other";2.2;37776;141
1147;"HP";"Ultrabook";14.0;"2";1080;0;1920;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";1.54;100551;157
1148;"Dell";"Notebook";17.3;"3";1080;0;1920;"Intel";"Core i5";1.6;8;1024;128;"Hybrid";"AMD";"windows";2.8;62989;127
1149;"Dell";"2 in 1 Convertible";15.6;"3";1080;1;1920;"Intel";"Core i3";2.3;4;0;1024;"HDD";"Intel";"windows";2.08;42410;141
1150;"Acer";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";1.8;8;0;256;"SSD";"Nvidia";"windows";3.0;50669;141
1151;"Asus";"Ultrabook";13.3;"1";1080;0;1920;"Intel";"Core M";0.9;8;0;512;"SSD";"Intel";"windows";1.2;38841;166
1152;"HP";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;8;1024;128;"Hybrid";"Nvidia";"windows";2.2;58555;141
1153;"Lenovo";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i7";2.8;16;0;512;"SSD";"Nvidia";"other";2.4;74485;141
1154;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i3";2.3;4;0;500;"HDD";"Intel";"windows";2.06;25680;100
1155;"Lenovo";"Notebook";14.0;"2";1080;0;1920;"Intel";"Core i5";2.3;8;0;180;"SSD";"Intel";"windows";1.7;63883;157
1156;"Asus";"Ultrabook";15.6;"3";1080;0;1920;"Intel";"Core i7";2.8;16;0;512;"SSD";"Nvidia";"windows";1.8;105654;141
1157;"Dell";"Notebook";15.6;"3";768;1;1366;"Intel";"Core i3";2.4;6;0;1024;"HDD";"Intel";"windows";2.3;23390;100
1158;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i3";2.4;6;0;1024;"HDD";"Intel";"windows";2.3;24456;100
1159;"HP";"Notebook";13.3;"1";1080;0;1920;"Intel";"Core i5";1.6;8;0;512;"SSD";"Intel";"windows";1.49;51096;166
1160;"Acer";"Notebook";15.6;"3";768;0;1366;"Intel";"Celeron Dual";1.6;4;0;500;"HDD";"Intel";"linux";2.4;15398;100
1161;"HP";"2 in 1 Convertible";13.3;"1";1440;1;2560;"Intel";"Core i7";2.6;8;0;256;"SSD";"Intel";"windows";1.48;95851;221
1162;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;8;0;2048;"HDD";"Intel";"other";2.2;27652;141
1163;"Apple";"Ultrabook";13.3;"1";900;0;1440;"Intel";"Core i5";1.6;8;0;256;"Flash Storage";"Intel";"macos";1.35;53173;128
1164;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Celeron Dual";1.6;2;0;500;"HDD";"Intel";"windows";2.2;20193;100
1165;"Acer";"Notebook";15.6;"3";768;0;1366;"Intel";"Celeron Dual";1.5;4;0;16;"SSD";"Intel";"other";2.2;11136;100
1166;"HP";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i5";2.5;4;0;1024;"HDD";"Intel";"windows";1.86;26037;100
1167;"Asus";"Ultrabook";13.3;"1";1080;0;1920;"Intel";"Core M";0.9;8;0;512;"SSD";"Intel";"windows";1.2;38841;166
1168;"Acer";"Notebook";15.6;"3";1080;1;1920;"Intel";"Core i7";2.7;12;0;1024;"HDD";"Intel";"windows";2.15;35112;141
1169;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i3";2.0;4;0;1024;"HDD";"Intel";"windows";2.3;22305;100
1170;"HP";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"windows";2.31;63883;100
1171;"HP";"Notebook";13.3;"1";1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.34;63350;166
1172;"Acer";"Netbook";11.6;"1";768;0;1366;"Intel";"Celeron Dual";1.5;2;0;32;"SSD";"Intel";"other";1.3;9271;135
1173;"HP";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";3.35;73473;127
1174;"HP";"2 in 1 Convertible";13.3;"1";1080;1;1920;"Intel";"Core i5";2.4;8;0;256;"SSD";"Intel";"windows";1.48;86793;166
1175;"Xiaomi";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";1.6;8;0;256;"SSD";"Nvidia";"other";1.95;63883;141
1176;"Lenovo";"Notebook";14.0;"2";768;0;1366;"Intel";"Celeron Dual";1.6;2;0;64;"Flash Storage";"Intel";"windows";1.5;12201;112
1177;"Asus";"Ultrabook";13.3;"1";1080;0;1920;"Intel";"Core M";0.9;8;0;512;"SSD";"Intel";"windows";1.2;38841;166
1178;"Asus";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.6;16;1024;128;"Hybrid";"Nvidia";"windows";4.0;101232;127
1179;"Toshiba";"Ultrabook";13.3;"1";1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.2;84715;166
1180;"Dell";"Notebook";17.3;"3";1080;1;1920;"Intel";"Core i7";1.8;16;0;512;"SSD";"Nvidia";"windows";2.77;82531;127
1181;"Lenovo";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";2.5;62817;141
1182;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i3";2.4;6;0;1024;"HDD";"Intel";"windows";2.3;24456;100
1183;"HP";"Workstation";15.6;"3";1080;0;1920;"Intel";"Core i7";2.6;8;0;256;"SSD";"Nvidia";"windows";2.0;101179;141
1184;"Acer";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;4;0;256;"SSD";"Nvidia";"windows";2.23;36816;141
1185;"HP";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";2.7;8;0;1024;"HDD";"Nvidia";"windows";1.91;52161;141
1186;"HP";"Notebook";17.3;"3";1080;0;1920;"Intel";"Core i5";1.6;8;1024;128;"Hybrid";"Nvidia";"windows";2.5;52055;127
1187;"HP";"Notebook";17.3;"3";1080;0;1920;"Intel";"Core i7";1.8;8;0;256;"SSD";"Nvidia";"windows";2.5;55678;127
1188;"Apple";"Ultrabook";13.3;"1";900;0;1440;"Intel";"Core i5";1.6;8;0;128;"Flash Storage";"Intel";"macos";1.35;58555;128
1189;"HP";"Notebook";17.3;"3";1080;0;1920;"Intel";"Core i5";1.6;8;0;1024;"HDD";"Nvidia";"windows";2.5;48698;127
1190;"HP";"Notebook";13.3;"1";1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.11;61219;166
1191;"Lenovo";"Notebook";17.3;"3";2160;0;3840;"Intel";"Core i7";2.7;16;0;512;"SSD";"Nvidia";"windows";2.4;158135;255
1192;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i3";2.4;6;0;1024;"HDD";"Intel";"windows";2.3;24456;100
1193;"HP";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i7";2.5;6;0;1024;"HDD";"AMD";"windows";2.19;40706;100
1194;"HP";"Ultrabook";12.5;"1";768;0;1366;"Intel";"Core i5";2.5;4;0;256;"SSD";"Intel";"windows";1.26;83064;125
1195;"HP";"Ultrabook";12.5;"1";1080;0;1920;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";1.26;122381;176
1196;"Dell";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";1.8;8;0;256;"SSD";"AMD";"windows";2.2;46354;141
1197;"Dell";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";2.65;79867;141
1198;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"other";2.3;30529;141
1199;"MSI";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.6;16;1024;256;"Hybrid";"Nvidia";"windows";2.43;103842;127
1200;"HP";"Notebook";14.0;"2";1080;0;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Nvidia";"windows";1.64;63160;157
1201;"Acer";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";2.8;8;0;1024;"HDD";"Nvidia";"linux";2.4;41505;141
1202;"Acer";"Notebook";15.6;"3";768;0;1366;"Intel";"Celeron Dual";1.6;4;0;500;"HDD";"Intel";"linux";2.4;15398;100
1203;"Dell";"2 in 1 Convertible";13.3;"1";1080;1;1920;"Intel";"Core i5";1.6;8;0;256;"SSD";"Intel";"windows";1.62;43636;166
1204;"Dell";"Notebook";15.6;"3";2160;1;3840;"Intel";"Core i7";2.8;16;0;512;"SSD";"Nvidia";"windows";2.06;127712;282
1205;"Asus";"Notebook";15.6;"3";768;0;1366;"Intel";"Celeron Dual";1.6;4;0;500;"HDD";"Intel";"windows";2.2;19660;100
1206;"HP";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i7";2.8;8;0;1024;"HDD";"Nvidia";"windows";2.62;47899;141
1207;"HP";"Ultrabook";14.0;"2";1080;0;1920;"Intel";"Core i7";2.7;8;0;512;"SSD";"Intel";"windows";1.48;111302;157
1208;"Asus";"Notebook";14.0;"2";1080;0;1920;"Intel";"Core i3";2.4;4;0;256;"SSD";"Intel";"windows";2.0;40972;157
1209;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";2.7;8;0;1024;"HDD";"Nvidia";"other";2.2;35112;141
1210;"Dell";"Ultrabook";13.3;"1";1800;1;3200;"Intel";"Core i5";2.4;8;0;256;"SSD";"Intel";"linux";1.23;58555;276
1211;"Lenovo";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Nvidia";"other";2.4;41505;141
1212;"Dell";"Gaming";15.6;"3";2160;0;3840;"Intel";"Core i7";2.8;16;1024;512;"Hybrid";"Nvidia";"windows";2.65;98302;282
1213;"Asus";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";2.9;74965;127
1214;"Dell";"2 in 1 Convertible";15.6;"3";1080;1;1920;"Intel";"Core i5";2.7;8;0;256;"SSD";"Intel";"windows";2.3;58288;141
1215;"Lenovo";"Notebook";17.3;"3";900;0;1600;"Intel";"Core i3";2.0;4;0;1024;"HDD";"Intel";"windows";2.8;26054;106
1216;"Toshiba";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i7";2.5;8;0;500;"HDD";"Nvidia";"windows";2.2;43263;100
1217;"Asus";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i5";2.5;8;0;1024;"HDD";"Nvidia";"linux";2.3;27865;100
1218;"HP";"Ultrabook";12.5;"1";1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.26;63883;176
1219;"Acer";"Notebook";17.3;"3";900;0;1600;"Intel";"Core i3";2.0;4;0;1024;"HDD";"Nvidia";"windows";3.3;31861;106
1220;"Dell";"Ultrabook";15.6;"3";1080;0;1920;"Intel";"Core i5";1.6;8;0;256;"SSD";"Intel";"windows";1.88;58403;141
1221;"Dell";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Nvidia";"windows";2.18;53807;141
1222;"Dell";"2 in 1 Convertible";13.3;"1";1800;1;3200;"Intel";"Core i5";1.2;8;0;256;"SSD";"Intel";"windows";1.24;96597;276
1223;"Asus";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.7;64;0;1024;"SSD";"Nvidia";"windows";3.58;211788;127
1224;"Acer";"Notebook";15.6;"3";768;0;1366;"Intel";"Celeron Dual";1.6;4;0;500;"HDD";"Intel";"linux";2.4;15398;100
1225;"HP";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i3";2.0;4;0;500;"HDD";"Intel";"other";2.1;18595;141
1226;"Dell";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";1.6;8;0;256;"SSD";"AMD";"windows";2.2;42624;141
1227;"Asus";"Notebook";14.0;"2";768;0;1366;"AMD";"E-Series E2-6110";1.5;2;0;32;"Flash Storage";"AMD";"windows";1.65;10603;112
1228;"Acer";"Notebook";15.6;"3";768;0;1366;"Intel";"Celeron Dual";1.5;2;0;16;"SSD";"Intel";"other";2.19;10603;100
1229;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Celeron Dual";1.6;2;0;500;"HDD";"Intel";"windows";2.2;20193;100
1230;"Dell";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i3";2.0;4;0;1024;"HDD";"AMD";"linux";2.25;22804;141
1231;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i3";2.0;4;0;500;"HDD";"Intel";"windows";2.29;26107;100
1232;"HP";"Notebook";13.3;"1";1080;0;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Intel";"windows";1.49;58075;166
1233;"Acer";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";1.6;4;0;256;"SSD";"Intel";"windows";2.2;36337;141
1234;"MSI";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i5";2.5;8;1024;128;"Hybrid";"Nvidia";"windows";2.7;58342;127
1235;"Apple";"Ultrabook";12.0;"1";1440;0;2304;"Intel";"Core i5";1.3;8;0;512;"SSD";"Intel";"macos";0.92;80453;226
1236;"Lenovo";"Ultrabook";12.5;"1";1080;1;1920;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";1.3;91295;176
1237;"Lenovo";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Nvidia";"windows";2.5;44169;141
1238;"Lenovo";"Notebook";17.3;"3";900;0;1600;"Intel";"Core i5";2.3;8;0;1024;"HDD";"AMD";"windows";3.0;35112;106
1239;"Lenovo";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i5";2.3;4;0;128;"SSD";"Intel";"windows";2.1;26267;100
1240;"Lenovo";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i3";2.0;8;0;1024;"HDD";"Intel";"windows";2.2;24456;100
1241;"Acer";"Ultrabook";13.3;"1";1080;0;1920;"Intel";"Core i5";1.2;8;0;256;"SSD";"Intel";"windows";1.12;52694;166
1242;"HP";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i5";2.5;4;0;256;"SSD";"Intel";"windows";2.04;52161;100
1243;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.3;4;0;1024;"HDD";"Nvidia";"windows";2.3;52055;141
1244;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Pentium Quad";1.6;4;0;500;"HDD";"Intel";"linux";2.2;17263;100
1245;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";2.6;8;0;1024;"HDD";"Nvidia";"windows";2.6;47899;141
1246;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";2.5;4;0;1024;"Hybrid";"Intel";"windows";2.32;43956;141
1247;"HP";"Notebook";15.6;"3";1080;0;1920;"AMD";"A9-Series 9410";2.9;6;0;1024;"Hybrid";"AMD";"windows";2.04;29303;141
1248;"Dell";"Ultrabook";15.6;"3";1080;0;1920;"Intel";"Core i7";1.9;8;256;256;"SSD";"Intel";"windows";1.88;69157;141
1249;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i7";2.7;8;0;1024;"HDD";"AMD";"linux";2.3;42943;100
1250;"HP";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"other";2.1;25414;100
1251;"HP";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i3";2.0;4;0;500;"HDD";"AMD";"windows";1.86;23373;100
1252;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Celeron Dual";1.6;2;0;500;"HDD";"Intel";"windows";2.2;20193;100
1253;"Dell";"Notebook";17.3;"3";1080;0;1920;"Intel";"Core i7";1.8;8;1024;128;"Hybrid";"AMD";"windows";2.8;57809;127
1254;"HP";"Netbook";11.6;"1";768;0;1366;"Intel";"Celeron Dual";1.6;2;0;32;"Flash Storage";"Intel";"windows";1.17;11136;135
1255;"Dell";"Ultrabook";13.3;"1";1800;1;3200;"Intel";"Core i7";2.7;16;0;1024;"SSD";"Intel";"windows";1.2;120093;276
1256;"MSI";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";3.78;133147;127
1257;"Lenovo";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"windows";2.1;28771;100
1258;"Lenovo";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i7";2.6;16;0;512;"SSD";"Nvidia";"windows";3.31;69530;141
1259;"Asus";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i7";2.5;4;0;500;"HDD";"Nvidia";"windows";2.2;38379;100
1260;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";2.6;8;0;1024;"HDD";"Nvidia";"windows";2.6;47899;141
1261;"HP";"Notebook";15.6;"3";768;0;1366;"AMD";"A6-Series 9220";2.5;4;0;500;"HDD";"AMD";"windows";1.86;21259;100
1262;"Vero";"Notebook";14.0;"2";1080;0;1920;"Intel";"Celeron Dual";1.1;4;0;32;"Flash Storage";"Intel";"windows";1.3;13853;157
1263;"HP";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"windows";2.31;50083;141
1264;"Lenovo";"Ultrabook";12.5;"1";1440;1;2560;"Intel";"Core M";1.2;8;0;512;"SSD";"Intel";"windows";0.99;74539;235
1265;"MSI";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i7";2.6;16;1024;128;"Hybrid";"Nvidia";"windows";1.91;114732;141
1266;"Lenovo";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.7;32;1024;512;"SSD";"Nvidia";"windows";4.6;172627;127
1267;"Lenovo";"2 in 1 Convertible";14.0;"2";1080;1;1920;"Intel";"Core i7";2.5;4;0;128;"SSD";"Intel";"windows";1.8;33993;157
1268;"HP";"Notebook";14.0;"2";768;0;1366;"Intel";"Celeron Dual";1.6;4;0;32;"SSD";"Intel";"windows";1.44;12201;112
1269;"Lenovo";"2 in 1 Convertible";10.1;"1";1200;1;1920;"Intel";"Atom x5-Z8550";1.4;4;0;64;"Flash Storage";"Intel";"windows";0.69;34433;224
1270;"HP";"Notebook";15.6;"3";1080;0;1920;"AMD";"A9-Series 9410";2.9;6;0;1024;"Hybrid";"AMD";"windows";2.04;29303;141
1271;"HP";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i3";2.3;4;0;500;"HDD";"Intel";"windows";2.07;34632;100
1272;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i7";2.7;8;0;1024;"HDD";"AMD";"linux";2.3;42943;100
